Department,NO,Name,Credit,Description,is_fall,is_spring,is_summer
HIST,366,History of Religion in America from 1860 to the Present,3,"Religion in America from the Civil War; relationship of religion and science, ethnic assimilation, emergence of fundamentalism, mass evangelism, cults and criticisms of contemporary culture; examination of social and racial problems by the major religious traditions. Cross Listing: RELS 366/HIST 366.",FALSE,TRUE,FALSE
HIST,367,Colonization of North America,3,"Geographic setting; early English, French, Dutch, Swedish discovery, conquest and settlement, 1497-1763; colonial administration; colonial life; inter-colonial wars.",TRUE,FALSE,FALSE
HIST,368,"The Birth of the Republic, 1763-1820",3,Impact of French and Indian War; British colonial policy 1763-1775; War for Independence; Confederation crisis; Constitution-making and ratification; development of political parties; problem of foreign entanglements; War of 1812; conflict of nationalist and sectionalist tendencies; historiography and interpretation.,TRUE,TRUE,TRUE
HIST,369,"The United States, 1820-1860",3,Jacksonian democracy; impact of nationalism and sectionalism; manifest destiny and Mexican War; slavery controversy; expansion.,FALSE,TRUE,FALSE
HIST,370,Civil War and Reconstruction,3,"Survey of background and causes of the war; military, political, economic, and diplomatic aspects of the war; life behind the lines; Reconstruction and post-war adjustments, 1861-1877.",TRUE,TRUE,FALSE
HIST,371,"America in the Gilded Age, 1877-1901",3,"The United States from 1877 to 1901; political, cultural and economic developments.",TRUE,TRUE,FALSE
HIST,372,"Reform, War and Normalcy: The United States, 1901-1929",3,"Emergence of Progressivism; reform in the cities and states; reforms and foreign policies of the Theodore Roosevelt, William Howard Taft and Woodrow Wilson administrations; World War I and aftermath; Harding-Coolidge normalcy; the Jazz Age; Hoover and the Great Crash.",TRUE,TRUE,FALSE
HIST,373,The Great Depression and World War II,3,"The United States, 1929-1945; cultural, social, economic, and political developments in the nation; global diplomacy and military strategy.",FALSE,TRUE,FALSE
HIST,374,The United States After World War II,3,"The United States since World War II; political, economic, cultural and social changes and role as a world leader.",TRUE,TRUE,FALSE
HIST,376,Great Scientists in History,3,"History of fundamental scientific principles through biography; Galileo, Newton, Darwin, Mendel, Curie, Einstein, Pauling, and others. Prerequisite: Junior or senior classification.",TRUE,TRUE,FALSE
HIST,401,Slavery in World History,3,"Comparative history of human slavery; slavery in the Ancient World, Asia, Africa; varieties of modern slavery in the New World since 1500; abolition of slavery and continuing forms of human bondage in the contemporary world. Prerequisite: Junior or senior classification. Cross Listing: AFST 401 and ASIA 401.",FALSE,TRUE,FALSE
HIST,402,Germany Since 1815,3,A survey of the unification of Germany; creation of the German Empire; Weimar Republic; rise and fall of Nazi Germany; and the role of Germany in international diplomacy.,TRUE,FALSE,FALSE
HIST,403,History of Nazi Germany,3,"Inner workings of the Third Reich from inception in 1933 to collapse at the end of World II in 1945; leadership and structure of the Nazi party; family life, religion and business.",TRUE,TRUE,FALSE
HIST,404,Post 1945 Germanies,3,"Examines Germany from the end of World War II to the end of the 20th century; includes political, social, cultural, and economic life in divided and occupied Germany; covers Germany since reunification in 1990. Prerequisite: Junior or senior classification.",TRUE,FALSE,FALSE
HIST,405,History of the Holocaust,3,"History of the Nazi Holocaust; Third Reich; Jewish Ghetto life and concentration camps; role of the military, S.S. and German business; lessons and legacies.",TRUE,FALSE,FALSE
HIST,406,"The Era of the French Revolution and Napoleon, 1715-1815",3,"Origins and events of the French Revolution; Napoleon Bonaparte and the First Empire; social, economic, political and military developments in France and Europe.",FALSE,FALSE,TRUE
HIST,410,Russian History to 1801,3,"Origins and Christianization of Russia; establishment and decline of Kievan Rus' state; Mongol conquest and domination of Russia; rise of Moscow, establishment of tsardom, expansion of state in sixteenth and seventeenth centuries; Peter the Great's reforms; emergence of Russian Empire as a major power; era of Catherine the Great.",TRUE,FALSE,FALSE
HIST,411,Imperial Russia 1801-1917,3,"The last century of the autocratic Romanov dynasty and the social, intellectual, economic and political forces that ended it; political culture, society in transition, international affairs and revolutionary groups in an era of reform, counter-reform, reaction and industrialization.",FALSE,TRUE,FALSE
HIST,412,Soviet Union 1917-1991,3,"Political and social evaluation of the Soviet system; the Russian Revolution and consolidation of Bolshevik power; Civil War; power struggles among Lenin's successors; Stalin's industrial revolution, collectivization, and terror; Khrushchev's de-Stalinization campaign, stagnation under Brezhnev; Gorbachev's attempts at radical reform; the collapse of the Soviet Union.",TRUE,TRUE,FALSE
HIST,416,Texas as Border Region,3,History of Texas since annexation; slavery and its aftermath; border cultures and identities; race and ethnicity; modernization and its discontents. Prerequisite: Junior or senior classification or approval of instructor.,FALSE,TRUE,FALSE
HIST,418,European Intellectual History from Ancient Greece to the Early Middle Ages,3,"Political and social history of selected major figures and important movements in political theory, literature, sociology, art, economics and philosophy from Pre-Socratic Greece through the formative stages of the Christian Middle Ages. Prerequisite: Junior or senior classification. Cross Listing: CLAS 418 and RELS 418.",TRUE,FALSE,FALSE
HIST,419,European Intellectual History from the High Middle Ages to the 17th Century,3,"Political and social history of selected major figures and important movements in political theory, literature, sociology, art, economics and philosophy from the founding of Scholasticism and the University System to the New Philosophy and science of 17th century. Prerequisite: Junior or senior classification. Cross Listing: RELS 419/HIST 419.",FALSE,TRUE,FALSE
HIST,420,European Intellectual History from the Enlightenment to 1900,3,"Political and social history of selected major figures and important movements in political theory, literature, sociology, art, economics and philosophy in the 18th and 19th centuries.",FALSE,TRUE,FALSE
HIST,421,European Intellectual History in the Twentieth Century,3,"Political and social history of selected major figures and important movements in political theory, literature, sociology, art, economics and philosophy from the turn of the century to the present.",TRUE,FALSE,FALSE
HIST,426,The Ancient Greeks,3,"Greek History and civilization from the Archaic Age to Alexander the Great (8th-late 4th century B.C.). Prerequisite: Junior or senior classification, or approval of instructor. Cross Listing: CLAS 426/HIST 426.",FALSE,TRUE,FALSE
HIST,427,The Roman Republic I: The Empire Builders,3,"Roman history and civilization from the beginnings of the Republic (6th/5th century B.C.) to the late 2nd century B.C. Prerequisite: Junior or senior classification, or approval of instructor. Cross Listing: CLAS 427/HIST 427.",TRUE,TRUE,FALSE
HIST,428,The Roman Republic II: The Civil Wars,3,"Roman history and civilization from the late 2nd century B.C. to the 1st century A.D. Prerequisite: Junior or senior classification, or approval of instructor. Cross Listing: CLAS 428/HIST 428.",TRUE,TRUE,FALSE
